x,y
77.51097356095717,78.70374311609385
40.655920874845734,94.64292792112991
85.15061933862904,33.041708042077275
1.2493241826280643,68.43353941760188
70.4726065391875,27.40819602211636
69.73200152971404,2.5837287485066085
41.511904780977325,15.201875184033986
1.5686991533114925,49.72910517937606
13.713050446114172,87.06623530004417
89.73088265437868,92.49249024435746
20.792606341248632,21.53574894068705
15.5160541678116,65.81605099844042
57.63612531460173,73.57182614300838
75.18806956087307,15.554743416938843
5.603409309862517,27.661587572822288
20.088975015642063,31.696467953954166
45.9885286931956,12.577515956550112
64.29292308046541,4.123173258348956
90.5348921452552,82.4276158539956
70.32219782463748,69.10761079588026
82.20527123098603,58.29702783761713
74.8776227571377,18.239009073441615
58.18249308248703,94.82611987087584
65.7883467020736,5.864763619470703
4.332553719216669,59.86360890685253
95.1659721956879,95.34749410424504
83.81633943475592,50.04219278737185
27.466538721066826,83.59858037122171
56.006572331464085,99.85736420174823
42.89665738102894,58.98642094605767
90.45522396363452,90.21882027305273
15.822169463816527,92.67025191693956
8.139616714345754,29.34965124911555
76.02413412704345,54.30220722140597
61.77065354795519,21.17807066674562
9.391128203303111,88.63045029526423
80.47986473238227,47.321124581344385
7.171360372591762,1.985068832435044
59.278875098883134,45.090108631265615
84.04170370964157,92.66829014039631
76.47833584550456,34.58167210702996
58.01498462585894,35.09193446111952
0.8508553918987638,28.593709712563275
28.693814649016446,14.74652171056199
72.32486665331473,6.002520637428487
30.37678205390637,3.030265012292066
5.5284937975523025,36.9077842621608
93.23778968429973,70.39117869888076
20.51544094012937,58.16206492336718
98.27449109115295,34.35173656656776
17.921532133991768,54.16422790515561
64.81684892067051,58.64360042706727
59.11528542166802,17.150793063569424
14.157709924195427,35.5255397724067
70.9667610849122,68.02746812789108
86.69756712784887,56.71601280891376
50.115896798996964,16.045415748566928
58.06343297399466,9.789636372317567
66.21495721667726,61.91604161011035
87.9119194036694,3.1650398198118435
34.93572046014701,61.79229886831139
39.260137483656344,8.9072984540433
18.17061826810622,36.467462774367974
55.81249319605238,85.81813261877626
0.02688172531259969,2.46058496093563
96.51802173371794,29.881664726627488
84.71847770354766,67.79442926390531
42.60119210827802,11.42204788506762
25.755249835796747,38.74423316568478
16.004202905977273,34.344279050773416
93.65077981098766,40.247531677260696
30.418796820990714,11.942608444209101
17.05191881280097,86.70250348184767
11.68707430195215,24.102722941685574
75.55809607348523,1.1711698376461577
54.56631249578599,64.94967124521476
7.362777750026317,75.04391391118482
9.234674441975944,67.97424250470047
77.03911672736696,39.19001173798804
50.6490003906806,77.20463174591706
14.918229042706733,87.95898283018595
90.85215443650871,50.8847693456986
68.7191755683892,52.36966153284233
29.758177811920095,29.227783208165715
86.42036897503061,89.14339216905283
68.52503127565335,31.65116857366176
7.737458885923331,5.979516463620449
16.42045776584431,5.237401767998917
23.05993137249789,70.27400247815106
56.199241477068185,37.70021403868851
3.580597621191184,77.98877885964704
92.25136218270657,75.1848356268572
65.8868778175516,31.791089195630274
95.2140957712732,6.991193375139703
79.69989848637945,78.32113220284475
83.4198659162559,43.731812506339196
23.11527170785297,85.39864869361867
99.01192427116206,55.85563590060855
71.41343532248747,88.47799852016425
44.71866314988454,7.392003781996392
55.31222144798137,50.937046784031004
24.143223782615884,22.439902940089816
8.15359201485457,34.152480717833356
21.0304666293343,23.84761666378532
74.7272159822122,39.57374999661673
17.436431931640474,47.138710995012254
89.53318572505756,18.16485641513046
42.26314289552873,73.27186547723271
84.07769616334612,59.52290190616716
6.12855589319008,57.27166217468977
0.7920722082775722,16.15714237060164
3.2094988387897483,93.0353858752512
70.60308616024483,9.189151265459783
7.158434680682014,17.529792029597722
66.48475735180803,50.270961174733216
96.4286400442143,3.267719081193121
16.512805748779492,82.13994642576692
81.04715654235247,5.560036638701771
14.678121139215783,55.616618364341086
49.777787487583716,19.54837869067364
42.322372020066155,92.69906419519715
7.067482426142613,57.89362193095482
67.63668171752124,34.26222790772384
88.66878274754667,16.89448154063725
54.15051033680861,51.26618512526881
83.01163107709773,57.03069741533927
21.46734921224047,37.5261070894513
8.310436257574416,85.51686528190523
62.913760550432784,13.384896889807118
85.09609724035101,89.33364408411471
72.74670700941172,25.22809022993846
75.46500612942742,88.39561066110973
89.49888616759888,52.67897120994848
54.03792916047868,57.3773259940493
52.22659293603499,3.543477778179538
67.89814691139034,7.762720470105511
71.3607241256575,81.58010918936075
60.5274975794741,8.914556752813517
80.0458572614385,3.105838754867929
64.78950613992578,10.452926463049273
84.77204284348461,57.64794696403288
67.67878474733061,83.48185463731946
27.214823990979507,28.578445486639627
76.86771053721857,83.07311920943548
99.65864559979055,2.1490733842428167
8.133478650560944,81.45617165324354
19.087698292986488,94.476141986744
81.93985497513448,77.99827878026426
45.291562504505336,94.23038070046306
27.53529739335604,18.963373239256665
1.7907206725553348,90.38129073692912
14.137373536132625,44.49904468164758
5.799220105377312,69.22804624905453
67.91674533177317,50.88858911704144
22.830993041574754,60.19976417033779
24.475602310828847,77.09593916838365
36.20688511997569,97.01422947464174
12.242689393843332,38.43690434627922
16.359783848297273,51.07170205436257
84.26325366914298,26.864884323006255
61.250895713344335,55.3924327191885
21.62191534178508,64.30644509780534
62.293930403728126,26.234300413361566
82.80951832377593,48.22203347986018
34.92725248845462,98.26353322841243
7.106413072637197,67.59299933942944
24.924749985195604,24.576446277153742
94.32816042435988,58.61499277267394
34.78533865073897,86.61843352646133
72.54717821368132,94.83975125497194
9.303811535098905,99.80138042338244
18.729215304383885,30.302235841822878
88.01993696965235,76.17572767252236
82.82054123443146,33.370408458165514
62.16292213321905,94.0841878969463
92.61905475460323,26.13052439069241
66.90412338255767,34.20415204085307
18.653459874941134,74.5076111265361
46.872288885853095,47.39856365281706
64.81394288255596,9.62164297723257
55.99346261630254,21.977933628929915
45.717917689792074,69.40310901508187
83.73706512569781,64.9094764099994
96.24545737733543,57.89612240903684
20.33168402937132,37.672654268556585
31.224860513438358,82.64274478314366
97.70901694516685,54.35849750662677
97.47178497432112,10.105713247518167
95.94706403619777,4.102065559438306
18.879105998609614,37.01910469405457
15.111987682632256,99.12862502376215
49.58495989538718,63.15235343459435
3.128353396689376,55.2388945824753
66.5074813790723,24.108548599981418
67.03506211475741,46.76352056331257
58.85327288108285,26.551607909146092
